,date_time,plant_id,source_key,unix time,mean ambient temperature,min ambient temperature,max ambient temperature,lrc ambient temperature,mean module temperature,min module temperature,max module temperature,lrc module temperature,mean irradiation,min irradiation,max irradiation,lrc irradiation
2332,2020-06-09 18:45:00,4135001,HmiyD2TTLFNqkNe,1591699500.0,28.02391345809524,26.056652733333333,29.803035600000005,-0.41769984132756166,31.320694094761905,24.46637366666667,39.41787906666666,-1.7033605114285717,0.14514274262208565,0.0001658766313333,0.3661181566666667,-0.04122394440837461
2333,2020-06-09 19:00:00,4135001,HmiyD2TTLFNqkNe,1591700400.0,27.61776783142857,25.74157933333333,29.61870526666667,-0.42358265079365076,29.73371880809524,23.5481262,37.96412553333333,-1.5875064287734506,0.10853092695541902,0.0,0.302090306,-0.034409127009031454
2334,2020-06-09 19:15:00,4135001,HmiyD2TTLFNqkNe,1591701300.0,27.196775804761906,25.408785,29.1915486,-0.41067679440115545,28.247869821428573,23.105635666666664,35.55735073333334,-1.4003444548051969,0.07832189635541902,0.0,0.2322751866666666,-0.02742503714908224
2335,2020-06-09 19:30:00,4135001,HmiyD2TTLFNqkNe,1591702200.0,26.794464418095238,25.168434733333328,28.551151466666663,-0.3883287270995678,26.97951938142857,22.873846333333336,33.27215386666667,-1.206174281240981,0.05509437768875236,0.0,0.194773326,-0.021433587899234056
2336,2020-06-09 19:45:00,4135001,HmiyD2TTLFNqkNe,1591703100.0,26.44697053809524,25.07621266666667,28.141567066666667,-0.36493907999999936,25.924443688095238,22.72139693333333,31.68454,-1.0189265400000005,0.03561704508875236,0.0,0.1512628246666666,-0.015126805885749483
2337,2020-06-09 20:00:00,4135001,HmiyD2TTLFNqkNe,1591704000.0,26.12791008857143,24.950962571428573,27.74433471428572,-0.33356641264069314,25.003635923809522,22.476462357142857,30.04228421428571,-0.822991828167389,0.020490762622085698,0.0,0.1033491631428571,-0.00935983516115382
2338,2020-06-09 20:15:00,4135001,HmiyD2TTLFNqkNe,1591704900.0,25.82054591714286,24.670693000000004,27.397143533333328,-0.30528933939393943,24.223171535714282,22.23764033333333,28.361094066666663,-0.6379544288888901,0.01015584630779999,0.0,0.0619993643333333,-0.004953619754307068
2339,2020-06-09 20:30:00,4135001,HmiyD2TTLFNqkNe,1591705800.0,25.52260747714286,24.41775913333333,27.1000306,-0.276698474401155,23.59082963571429,22.03767506666667,26.8339234,-0.48130182513708475,0.00395590987446666,0.0,0.03094462,-0.0020513404724242404
2340,2020-06-09 20:45:00,4135001,HmiyD2TTLFNqkNe,1591706700.0,25.23861677714286,24.260123600000004,26.634965,-0.24039968981241022,23.10377844238095,21.96341146666666,25.6072164,-0.35386383795093906,0.0008614478744666601,0.0,0.0084486021133333,-0.0004678700329656534
2341,2020-06-09 21:00:00,4135001,HmiyD2TTLFNqkNe,1591707600.0,24.984362017142857,24.0924174,26.056652733333333,-0.209829774314575,22.724060229047616,21.810034266666666,24.46637366666667,-0.2575358382395392,1.6587663133330002e-05,0.0,0.0001658766313333,-9.047816254543638e-06
